FragmentID,NarrID, SessionStartDate, SessionEndDate, ServerEntryDate,3.0 Example-Working,3.0 Example-Sleeping,3.0 Example-Preparing/consuming food,3.0 Example-X,3.0 Example-Y,3.0 Example-Notapplicable,3.6 You did not act/do something because you…-Feared for your safety,3.6 You did not act/do something because you…-Believed it was not your job/place,3.6 You did not act/do something because you…-Did not know how to help,3.6 You did not act/do something because you…-X,3.6 You did not act/do something because you…-Y,3.6 You did not act/do something because you…-Notapplicable,3.2 You did something because you-Could rely on support of public services,3.2 You did something because you-Felt responsible for dealing with it,3.2 You did something because you-Knew what to do/how to help,3.2 You did something because you-X,3.2 You did something because you-Y,3.2 You did something because you-Notapplicable,3.7 You decided to act/not act the way you did because-You did not have a choice,3.7 You decided to act/not act the way you did because-To you it was the right thing to do,3.7 You decided to act/not act the way you did because-It was an appropriate/acceptable thing to do,3.7 You decided to act/not act the way you did because-X,3.7 You decided to act/not act the way you did because-Y,3.7 You decided to act/not act the way you did because-Notapplicable,3.3 In this situation you…-Did not get personally involved,3.3 In this situation you…-Openly confronted the perpetrator,3.3 In this situation you…-X,3.3 In this situation you…-Notapplicable,3.4 In this situation you…-Acted gradually,3.4 In this situation you…-Acted immediately,3.4 In this situation you…-X,3.4 In this situation you…-Notapplicable,ConsentToParticipate,ConsentToShareStory,2.1 Are you related to/do you know either the victim or the perpetrator?,2.2 How is the victim related to the perpetrator?,2.3 What is the age category of the victim?,2.5 What is the gender of the perpetrator?,2.4 What is the gender of the victim?_Male,2.4 What is the gender of the victim?_Female,2.4 What is the gender of the victim?_Other,2.7 In addition to the victim and perpetrator who witnessed this situation?_Just you,2.7 In addition to the victim and perpetrator who witnessed this situation?_Family member(s) of the victim/perpetrator,2.7 In addition to the victim and perpetrator who witnessed this situation?_Friend(s) of the victim/perpetrator,2.7 In addition to the victim and perpetrator who witnessed this situation?_Acquaintance(s) of the victim/perpetrator,2.7 In addition to the victim and perpetrator who witnessed this situation?_People not known to the victim/perpetrator,2.7 In addition to the victim and perpetrator who witnessed this situation?_Underaged,2.7 In addition to the victim and perpetrator who witnessed this situation?_Neighbours,2.7 In addition to the victim and perpetrator who witnessed this situation?_You do not know,2.6 Where did this situation happen?,2.6 Other,2.8 Where did this situation happen?,3.1 Did you act/do something about this situation?,3.5 Have you contacted any services about this situation?,3.5 Other,4.1 The outcome of this situation for the victim was…,4.2 Situations like these…,5.1 If you were to witness a similar situation in the future you would…,6.5 Education,6.1 Gender,6.2 Age,6.6 Marital status,6.3 Ethnicity,6.3 Other,6.7 Monthly income,6.4 Attendance of religious services,6.8 Region of residence,6.11 Region originally from,6.11 Other,6.9 Residence,6.10 How long have you lived here for?,Experience,1.2 Title,ProjectID,ApplicationName,Latitude,Longitude,Accuracy,Altitude,Bearing,Speed,Time,Language
31c25985-58e2-4767-a835-27e8bf643a43,141,,8/30/2019,8/30/2019,59.44957,26.44445,14.10598,0.27328205,0.22900891,,,,,,,1,33.434654,34.444435,32.120914,0.4934313,0.2982888,,32.172623,36.22222,31.605154,0.49716264,0.31368443,,94.50368,5.4963236,0.054963235,,35.680145,64.319855,0.64319855,,Agree,Disagree,No,You do not know,Grown-up,Male,,1,,1,,,,1,1,,1,Public transport,,Urban area,Yes,"Yes, 112",,Positive,Happen often,Handle it the same way,Bachelor or equivalent,Female,18-24,Single,Georgian,,500-1000 GEL,Not regularly,Tbilisi,Tbilisi,,Urban,More than 5 years,"სექსუალურ ძალადობაში შევესწარი მეტროში.მამაკაცი გოგონაზე ცდილობდა რომ სექსუალურად შევიწროვების. მეტროს ვაგონში იყო ხალხმრავლობა რის გამოც ეს ყველაფერი უფრო უმარტივდებოდა მოძალადეს რომ განეხორციელებინა თავისი მიზნები.რეალურად არ ვიცი ისინი ცოლ-ქმარნი იყვნენ თუ არა ,მაგრამ ამის და მიუხედავად განვახორციელე ანონიმური ზარი 112 ში .",სექსუალური ძალადობა,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 8.1.0; Lenovo TB-X605L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.111 Safari/537.36",,,,,,,,ge
e7a57753-c688-48d5-8bcb-737e3ca4a50a,142,,8/30/2019,8/30/2019,33.86446,29.111115,37.02443,0.5157999,0.25210223,,,,,,,1,34.92913,34.444443,30.626425,0.47848648,0.29828888,,8.0419,48.66667,43.29143,0.67624766,0.42145336,,6.268382,93.73162,0.9373162,,0.38602948,99.61397,0.9961397,,Agree,Agree,"Yes, acquaintance of both",Spouse/partner of the perpetrator,Grown-up,Male,,1,,,,,,,,1,,Private house,,Urban area,Yes,"Yes, 112",,Positive,Happen often,Handle it the same way,Incomplete higher education,Female,18-24,Single,Georgian,,1500_2000 GEL,Regularly,Tbilisi,Tbilisi,,Urban,More than 5 years,იოჯახური ძალადობა ხცოლ-ქმარს შკრის. ძალადობდა შვილებზეც. ჩემი მეზობლები იყვნენ,საშინელი ემოცია,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77 [FBAN/FBIOS;FBDV/iPhone9,3;FBMD/iPhone;FBSN/iOS;FBSV/11.4.1;FBSS/2;FBID/phone;FBLC/en_US;FBOP/5;FBCR/GEOCELL]",,,,,,,,ge
867b42fd-5f77-4434-aa92-a1cc34a1cac8,143,,8/30/2019,8/30/2019,33.640305,29.55555,36.804153,0.51581925,0.25595108,,48.698906,44.222218,7.078875,0.29189983,0.3829644,,,,,,,,78.72321,11.777778,9.499009,0.15387897,0.10199554,,,,,,,,,,Agree,Disagree,No,You do not know,Grown-up,Male,,1,,,,,,,,,1,Private house,,Urban area,No,,,You do not know,Happen all the time,Handle it differently,Bachelor or equivalent,Female,18-24,Single,Georgian,,More then 3000 GEL,Never,Tbilisi,Samegrelo-Zemo Svaneti,,Urban,More than 5 years,"რამდენიმე წლის წინ ალექსანდროვის ბაღის მიმდებარე ტერიტორიაზე მივდიოდი მეგობართან ერთად. უცებ ერთ-ერთი სახლიდან გავიგეთ ყვირილის და მსხვრევის ხმა. ქალის კივილთან ერთად ისმოდა კაცის გინება და ნივთების მსხვრევის ხმა. პოლიციაში მინდოდა დარეკვა, მაგრამ პატარა ვიყავი და შემეშინდა, მეც რამე შარში არ გავსულიყავი.",მემგონი უფრო ფსიქოლოგიური ძალადობა იყო,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 8.1.0; Lenovo TB-X605L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.111 Safari/537.36",,,,,,,,ge
35db6e48-5a8f-40a2-8cff-dbb45f54a4d1,63,,8/29/2019,8/29/2019,32.832947,32.666664,34.50039,0.5083372,0.28289333,,,,,,,1,,,,,,,,,,,,1,90.386024,9.613971,0.09613971,,98.03309,1.9669118,0.019669117,,Agree,Agree,No,You do not know,Child,Female,1,,,,,,,1,,,,Public space,,Urban area,No,"No, they would not be helpful",,"Neither positive, nor negative",Happen all the time,Handle it differently,Bachelor or equivalent,Female,25-34,Married/living together,Georgian,,1000-1500 GEL,Not regularly,Tbilisi,Tbilisi,,Urban,More than 5 years,ბავშვის დაჭრა პეკინის ქიჩაზე,ფსიქიკური შეშლა დაუცველობა,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 8.1.0; Lenovo TB-X605L Build/OPM1.171019.019) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36",,,,,,,,ge
b3e60363-1d3e-44fc-ab9a-2ae535d96ba5,249,,9/3/2019,9/3/2019,23.764952,22.444443,53.790604,0.65012825,0.1943689,,,,,,,,2.6588159,45.999996,51.341194,0.74341184,0.39835998,,34.476395,33.111115,32.41249,0.4896805,0.28674224,,9.797793,90.20221,0.90202206,,1.5625,98.4375,0.984375,,Agree,Agree,"Yes, acquaintance of both",Spouse/partner of the perpetrator,Grown-up,Male,,1,,,1,,,,,,,Public space,,Urban area,Yes,"No, they would not be helpful",,Positive,Happen often,Handle it the same way,Vocational education,Male,25-34,Married/living together,Georgian,,1000-1500 GEL,Regularly,Tbilisi,Kvemo kartli,,Urban,More than 5 years,"ეჭვიანობის ნიადაგზე ქალსა და მამაკაცს შორის იყო დაპირისპირება, სიტყვიერად ჩხუბობდნენ",ჩხუბი იყო,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 8.1.0; Lenovo TB-X605L Build/OPM1.171019.019) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36",,,,,,,,ge
5069fd95-c1d9-42a8-8d51-d87241580a1e,144,,8/30/2019,8/30/2019,,,,,,1,10.852842,2,87.147156,0.8814716,0.017319983,,,,,,,1,,,,,,1,92.73897,7.2610297,0.0726103,,,,,1,Agree,Agree,No,Spouse/partner of the perpetrator,Child,Female,,1,,1,,,,,,,,Private house,,Rural area,No,"No, you did not know who to contact",,"Neither positive, nor negative",Happen often,Handle it differently,Incomplete higher education,Female,18-24,Single,Georgian,,1500_2000 GEL,Never,Tbilisi,Tbilisi,,Urban,More than 5 years,"დასასვენებლად ვიყავი და შევესწარი, რომ ბავშვი სცემეს ოჯახშისაშინე",საშინელება,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77 [FBAN/FBIOS;FBDV/iPhone9,3;FBMD/iPhone;FBSN/iOS;FBSV/11.4.1;FBSS/2;FBID/phone;FBLC/en_US;FBOP/5;FBCR/GEOCELL]",,,,,,,,ge
5cd6db4c-5585-4130-98d1-2fe93faebc58,275,,9/3/2019,9/3/2019,10.95898,70.44444,18.596577,0.538188,0.61004883,,7.6671095,88.22221,4.110674,0.48221782,0.76400447,,23.353676,32.22222,44.424103,0.60535216,0.27904445,,,,,,,1,93.32721,6.6727943,0.06672794,,,,,1,Agree,Agree,"Yes, acquaintance of both",Spouse/partner of the perpetrator,Grown-up,Male,,1,,,,,1,,,,,Private house,,Urban area,No,"No, you did not know who to contact",,"Neither positive, nor negative",Happen often,Handle it differently,Incomplete higher education,Female,18-24,Single,Georgian,,More then 3000 GEL,Never,Tbilisi,Tbilisi,,Urban,More than 5 years,"მეზობელი ეჩხუბებოდა ცოლს. დანით დაემუქრა. ხმაური რომ გავიგეთ, მივედით.ვაპირებდით 112 ში დარეკვას, მაგრამ ცოლმა არ მოინდომა",ძალადობა იყო,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 8.1.0; Lenovo TB-X605L Build/OPM1.171019.019) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36",,,,,,,,ge
07514799-49c1-4a81-a4e2-4b97859d3371,200,,9/2/2019,9/2/2019,33.507904,33.555557,32.93654,0.49714318,0.29059112,,,,,,,,1.7616358,45.555557,52.682804,0.7546059,0.3945111,,18.448198,37.555557,43.996246,0.6277402,0.32523113,,21.562498,78.4375,0.784375,,23.327208,76.67279,0.7667279,,Agree,Agree,No,You do not know,Grown-up,Male,,1,,,,,,,,,1,Public space,,Urban area,Yes,Other,რადგან უარი მითხრა ქალბატონმა აღარ მიფიქრია დამერეკა.,You do not know,Happen often,Handle it differently,Master or equivalent,Female,25-34,Single,Georgian,,1500_2000 GEL,Not regularly,Tbilisi,Tbilisi,,Urban,More than 5 years,გზაზე მივდიოდი მანქანით და დავინახე რომ მანქანა იყო გაჩერებული და კაცი უყვიროდა ქალს. მე გავაჩერე მანქანა და ვკითხე დახმარება ხომ არ უნდოდა და უარით გამისტუმრა ქალმა. ვიდექი და ველოდე მერე წავიდნენ.,ხალადობის საშინელი გამოვლინება.,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1",,,,,,,,ge
43795b72-bd6e-46d0-be71-6a68042a62c8,318,,9/4/2019,9/4/2019,30.323544,40.666653,29.009804,0.4934313,0.3521732,,,,,,,1,0.22071533,53.111107,46.668175,0.73223734,0.45994222,,34.172623,32.22222,33.605152,0.49716264,0.27904445,,23.327208,76.67279,0.7667279,,89.20956,10.7904415,0.10790441,,Agree,Agree,"Yes, related to the perpetrator",Spouse/partner of the perpetrator,Grown-up,Male,,1,1,1,1,,,,,,,Private house,,Urban area,Yes,"No, you did not know who to contact",,Positive,Happen often,Handle it the same way,Bachelor or equivalent,Female,35-44,Divorced/separated,Georgian,,1000-1500 GEL,Not regularly,Tbilisi,Tbilisi,,Urban,More than 5 years,"ჩემი მეუღლე ჩემზე ძალადობა იმის გამო რომ მას არ ვაძლევ უფლებას რომ შვილები ნახოს,რადგან ის ფსიქიკურად არ არის ნორმალური და ვფიქრობ რომ ჩემს შვილებზე ნეგატიურ ზეგავლენას ახდენს",ოჯახური ძალადობა,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 8.1.0; Lenovo TB-X605L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.111 Safari/537.36",,,,,,,,ge
a4b2d1c3-983e-49dc-9416-2f657f3de65d,201,,9/2/2019,9/2/2019,34.103264,33.111115,32.785625,0.49341184,0.28674224,,91.592476,0.22222134,8.185297,0.082964085,0.00192446,,,,,,,,84.90093,6.888893,8.210171,0.11654618,0.05965779,,,,,,,,,,Agree,Agree,No,Spouse/partner of the perpetrator,Grown-up,Male,,1,,,1,,,,,1,,Private house,,Urban area,No,,,"Neither positive, nor negative",Happen often,You do not know,Incomplete higher education,Female,18-24,Single,Georgian,,1500_2000 GEL,Not regularly,Tbilisi,Samegrelo-Zemo Svaneti,,Urban,More than 5 years,მეზობლების ფანჯრიდან ისმოდა ყვირილის ხმა და მეუღლისადმი აგრესიული დამოკიდებულება. სისტემატურად. ჩემი დასკვნით ნასვამ მდგომარეობაში იმყოფებოფა მოძალადე.,ტრაგედია. ნაკლები დაფიქრებულობა გოგოების მხრიდან.,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1",,,,,,,,ge
e3b4670b-8701-4e23-b548-c83ee7588a5b,276,,9/3/2019,9/3/2019,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,1,,,,1,Agree,Agree,"Yes, related to the perpetrator",Spouse/partner of the perpetrator,Grown-up,Male,,1,,1,,,,,,,,Private house,,Urban area,No,"No, you did not know who to contact",,You do not know,Happen often,You do not know,Bachelor or equivalent,Female,25-34,Married/living together,Georgian,,500-1000 GEL,Not regularly,Tbilisi,Tbilisi,,Urban,More than 5 years,მეუღლე ძალადობა ჩემზე რადგან ის ფიქრობს რომ მე მას ვღალატობ. ძალადობა სიტყვიერი შეურაცხყოფით გამოიხატება.,ოჯახური ძალადობა,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 8.1.0; Lenovo TB-X605L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.111 Safari/537.36",,,,,,,,ge
9139cd54-fb3f-4a2b-b2f7-d873861aa0aa,145,,8/30/2019,8/30/2019,86.448204,1.5555573,11.996242,0.1277402,0.013471115,,,,,,,1,52.4283,44.222225,3.3494751,0.2546059,0.38296446,,79.62232,12.222221,8.155446,0.14266558,0.10584446,,99.79779,0.2022059,0.002022059,,,,,1,Agree,Agree,No,Spouse/partner of the perpetrator,Grown-up,Male,,1,,,,,,1,,,,Public space,,Urban area,Yes,Other,გვიან გავაანალიზე მომხდარი ფაქტი,"Neither positive, nor negative",Happen often,Handle it differently,Bachelor or equivalent,Female,18-24,Single,Georgian,,500-1000 GEL,Not regularly,Tbilisi,Imereti,,Urban,3-5 years,"სუპერმარკეტ ნიკორაში დავინახე ბავშვი ტიროდა და დედას სთხოვდა ეყიდა მისთვის შოკოლადი .ბავშვი ძალიან განერვიულებული იყო და შესაბამისად  ხალხის ყურადღებას იქცევდა , უცებ ქალთან და ბავშვთან მიდის მამაკაცი (მამა) და ქალს აყენებს სიტყვიერ შეურაცხყოფას  ,მხოლოდ იმიტომ რომ ბავშვი ვერ გააჩერა","სევდა ,რომელიც არ ინკურნება",undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1",,,,,,,,ge
24526fd1-0edd-4aba-8b2b-51f5ef87adc8,64,,8/29/2019,8/29/2019,55.26551,25.1111,19.623392,0.3217894,0.2174621,,18.283752,13.999992,67.716255,0.7471625,0.12123994,,,,,,,,,,,,,1,,,,,,,,,Agree,Disagree,"Yes, acquaintance of the victim",Spouse/partner of the perpetrator,Grown-up,Male,,1,,,,,,,,,1,Private house,,Urban area,No,,,Negative,Happen all the time,You do not know,Bachelor or equivalent,Female,25-34,Single,Georgian,,1500_2000 GEL,Regularly,Tbilisi,Imereti,,Urban,3-5 years,"დედაჩემის მეგობრის შვილს ეგონა, რომ გათხოვდა სიყვარულით, თუმცა მალევე, როგორც თვითონ აღნიშნავს, გახდა ძალადობის მსხვერპლი. ქმარი და ქმრის ოჯახი არ უშვებდა გარეთ და აიძულებდნენ ნებისმიერ საკითხში მათთვის დაეჯერებინა. შემდეგ გოგო გაიქცა ქმრის სახლიდან შვილთან ერთად და მამასთან ცხოვრობდა. თუმცა ქმარმა მიაგნო და ორივე ცემა. ჩემი გადმოსახედიდან ეს გოგო ჩაკეტილი და ამავე დროს გათხოვებაზე მეოცნებე იყო. დედაჩემთან დადიოდა ქიმიაზე და არავის ელაპარაკებოდა, თუმცა ბიჭებს მუდმივად წერდა.",ოჯახში ფიზიკური ძალადობა,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 8.1.0; Lenovo TB-X605L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36",,,,,,,,ge
